folio,ano,fondo,region_excel,estado_sira,razon_social,nombre_fantasia,rut,tipo_entidad,fecha_suscripcion,modalidad,tipo_convenio,alcance,cuotas_declaradas,tipo_garantia,monto_garantia,toma_razon,estados_financieros,socios_beneficiarios,url,error,timestamp
56920,2022,FFOIP,ÑUBLE,Borrador,CLUB DEPORTIVO LICEO,,73723700-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.390.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56920#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56920,,2026-05-19 12:38:15
57048,2022,FFOIP,ÑUBLE,Borrador,CONAPRAN PEMUCO,,65022730-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.280.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57048#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57048,,2026-05-19 12:38:18
57163,2022,FFOIP,ÑUBLE,Borrador,JUNTA DE VECINOS VILLA ILLINOIS,,73418900-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.580.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57163#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57163,,2026-05-19 12:38:22
57277,2022,FFOIP,ÑUBLE,Borrador,COMITE DE DESARROLLO VECINAL LAS RAICES,JJVV LAS RAICES,65982900-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.730.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57277#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57277,,2026-05-19 12:38:29
57285,2022,FFOIP,ÑUBLE,Borrador,JUNTA DE VECINOS LO RAMIREZ,JJVV LO RAMIREZ,73476900-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.755.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57285#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57285,,2026-05-19 12:38:34
57340,2022,FFOIP,ÑUBLE,Borrador,JUNTA DE VECINOS CUCHA URREJOLA,JJVV CUCHA URREJOLA,72619100-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.755.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57340#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57340,,2026-05-19 12:38:38
57433,2022,FFOIP,ÑUBLE,Borrador,AGRUPACIÓN DE MUJERES CAMPESINAS LA ESPERANZA,,53334820-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.020.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57433#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57433,,2026-05-19 12:38:42
57652,2022,FFOIP,ÑUBLE,Borrador,UNIDAD VECINAL N°17 ESTACION DE CHILLAN,JUNTA DE VECINOS 17 ESTACION,71510100-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.238.900,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57652#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57652,,2026-05-19 12:38:48
57683,2022,FFOIP,ÑUBLE,Borrador,JUNTA DE VECINOS SAN VICENTE BAJO,JJVV SVB,65035660-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.560.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57683#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57683,,2026-05-19 12:38:52
58166,2022,FFOIP,ÑUBLE,Borrador,CLUB DEL ADULTO MAYOR LOS AÑOS DORADOS RIBERA DE ÑUBLE,CLUB DEL ADULTO MAYOR LOS AÑOS DORADOS RIBERA DE ÑUBLE,74641200-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$666.742,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58166#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58166,,2026-05-19 12:38:55
58168,2022,FFOIP,ÑUBLE,Borrador,CENTRO ADULTO MAYOR TERESA DE CALCUTA,CENTRO ADULTO MAYOR TERESA DE CALCUTA,65647160-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.106.742,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58168#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58168,,2026-05-19 12:39:00
58209,2022,FFOIP,ÑUBLE,Borrador,CLUB DEPORTIVO ADULTO MAYOR LUCERO DEL AMANECER,CLUB DEPORTIVO ADULTO MAYOR LUCERO DEL AMANECER,65048732-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.002.125,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58209#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58209,,2026-05-19 12:39:04
58231,2022,FFOIP,ÑUBLE,Borrador,MESA EJECUTIVA COMUNAL DE MUJERES SAN GREGORIO,,65086430-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.120.822,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58231#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58231,,2026-05-19 12:39:08
58307,2022,FFOIP,ÑUBLE,Borrador,FUNDACION CHILENA PARA LA SALUD MENTAL,FUNDACION CHILENA PARA LA SALUD MENTAL,65193301-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.090.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58307#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58307,,2026-05-19 12:39:11
58621,2022,FFOIP,ÑUBLE,Borrador,JUNTA DE VECINOS VILLA FRESIA,,65971790-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.600.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58621#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58621,,2026-05-19 12:39:15
58646,2022,FFOIP,ÑUBLE,Borrador,JUNTA DE VECINOS POBLACIÓN 11 DE SEPTIEMBRE 1-U,,65672300-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.545.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58646#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58646,,2026-05-19 12:39:18
58713,2022,FFOIP,ÑUBLE,Borrador,CLUB DEL ADULTO MAYOR LOS AÑOS DORADOS DE CHACAY,CLUB DEL ADULTO MAYOR LOS AÑOS DORADOS DE CHACAY,65050348-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$839.732,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58713#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58713,,2026-05-19 12:39:22
58781,2022,FFOIP,ÑUBLE,Borrador,CLUB DEL ADULTO MAYOR AÑOS PLENOS,CLUB DEL ADULTO MAYOR AÑOS PLENOS,65070660-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$180.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58781#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58781,,2026-05-19 12:39:28
58840,2022,FFOIP,ÑUBLE,Borrador,JUNTA DE VECINOS NUEVA VIDA,JUNTA DE VECINOS,65051488-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.751.437,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58840#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58840,,2026-05-19 12:39:32
58880,2022,FFOIP,ÑUBLE,Borrador,CLUB DE ADULTO MAYOR LAS VIOLETAS,CLUB DE ADULTO MAYOR LAS VIOLETAS,65175153-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.709.989,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58880#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58880,,2026-05-19 12:39:37
58909,2022,FFOIP,ÑUBLE,Borrador,CENTRO DE PROYECTOS ESTUDIANTILES LICEO DOMINGO ORTIZ DE ROZAS,CENTRO DE PROYECTOS ESTUDIANTILES LICEO DOMINGO ORTIZ DE ROZAS,65179009-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.515.400,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58909#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58909,,2026-05-19 12:39:40
59074,2022,FFOIP,ÑUBLE,Borrador,AGRUPACIÓN DE MUJERES RURALES HUEMUL,AGRUPACIÓN DE MUJERES RURALES HUEMUL,65178937-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$940.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59074#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59074,,2026-05-19 12:39:44
59201,2022,FFOIP,ÑUBLE,Borrador,CLUB ADULTO MAYOR “RENACER LA ERMITA”,,65173875-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.271.200,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59201#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59201,,2026-05-19 12:39:47
59396,2022,FFOIP,ÑUBLE,Borrador,JUNTA DE VECINOS BATUCO,,72829200-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.650.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59396#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59396,,2026-05-19 12:39:53
59427,2022,FFOIP,ÑUBLE,Borrador,UNION COMUNAL DEL ADULTO MAYOR DE LA COMUNA DE RANQUIL,,75938110-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.340.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59427#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59427,,2026-05-19 12:39:57
59623,2022,FFOIP,ÑUBLE,Borrador,JUNTA DE VECINOS VILLA MONTERRICO,JUNTA DE VECINOS VILLA MONTERRICO,75607900-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.697.699,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59623#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59623,,2026-05-19 12:40:00
59675,2022,FFOIP,ÑUBLE,Borrador,FUNDACIÓN MITEA,FUNDACION MITEA,65192444-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,21 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.470.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59675#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59675,,2026-05-19 12:40:04
56632,2022,FFOIP,ÑUBLE,Borrador,AGRUPACION DE PADRES AMIGOS Y PROFESIONALES DE NIÑOS CON TRASTORNOS GENERALIZADO DEL DESARROLLO,AGRUPACIÓN TGD,65111474-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,29 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.680.340,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56632#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56632,,2026-05-19 12:40:07
58175,2022,FFOIP,ÑUBLE,Borrador,CLUB ADULTO MAYOR AUTOVALENTE LAS PETITAS,CLUB ADULTO MAYOR AUTOVALENTE LAS PETITAS,65125849-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,29 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.000.205,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58175#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58175,,2026-05-19 12:40:11
54622,2022,FFOIP,ÑUBLE,Enviado,JUNTA DE VECINOS ANTIQUEREO,JUNTA DE VECINOS ANTIQUEREO,65098874-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,19 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.590.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=54622#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/54622,,2026-05-19 12:40:14
55066,2022,FFOIP,ÑUBLE,Borrador,CORPORACION CULTURAL DE SAN FABIAN,CORPORACION CULTURAL DE SAN FABIAN,65165883-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,19 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.788.432,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55066#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55066,,2026-05-19 12:40:18
54872,2022,FFOIP,ÑUBLE,Enviado,STREET WORKOUT CHILLAN,,65087093-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,29 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.106.920,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=54872#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/54872,,2026-05-19 12:40:21
